Account,Name,Address,Status,Reason
0591290010019,5310 GREENBRIAR LTD,5310 GREENBRIAR DR 8 77005,,
0560430010002,5310 INSTITUTE HOLDING LLC,5310 INSTITUTE LN 77005,,
0070570460016,5310 RICHMOND LLC,5216 BELLAIRE BLVD 77401,,
1152020200017,5310 RICHMOND LLC,14206 SWALLOWFIELD DR 77077,,
1158280040015,5310 RICHMOND LLC,2300 OLD SPANISH TRL 2023 77054,,
0070370060006,5310 RICHMOND LLC,4811 CEDAR ST 77401,,
1158130000003,5311 ATAS LLC,5401 FM 1960 RD E 77346,,
1158130000002,5311 ATAS LLC,5311 FM 1960 RD E 77346,,
0660640170001,5311 IRVINGTON LLC,5311 IRVINGTON BLVD 77009,,
1356910010009,5311 PETTY LLC,PETTY ST 77007,,
1356910010010,5311 PETTY LLC,PETTY ST 77007,,
0943400000007,5312 HEMLOCK TRUST,5312 HEMLOCK DR 77521,,
0221940000001,5314 CANAL LLC,5314 CANAL ST 77011,,
1107500000020,5314 STRAIGHT ARROW DR TX LLC,5314 STRAIGHT ARROW DR 77346,,
0410070180065,5315 LAWNDALE LLC,5315 LAWNDALE ST 9 77023,,
1151370000019,5315 TRAILS LIMITED,5315 TIMBER CREEK PLACE DR 168 77084,,
0870170000004,5319 HEATHERBLOOM LLC,5319 HEATHERBLOOM DR 77045,,
1343850010001,532 TITLE WAY LLC,4460 S MACGREGOR WAY 115 77021,,
0541390000005,5320 CHEROKEE LLC,5320 CHEROKEE ST 77005,,
0370540150018,5320 LTD,5320 GULFTON ST 77081,,
0770870050011,5322 NAVARRO LLC,5321 NAVARRO ST 77056,,
0770870040020,5322 NAVARRO LLC,5322 NAVARRO ST 77056,,
0920760000012,5323 TRUST,5323 LELAND DR 77521,,
1246430010034,5324 NORTH FRWY PROPERTIES INC,10427 LYNDON MEADOWS DR 77095,,
1453580010001,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580010004,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580010007,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580020005,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580030002,5326 CALHOUN LLC,RIVERSIDE GREEN PASS 77021,,
1453580010003,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580010006,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580020004,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580030003,5326 CALHOUN LLC,RIVERSIDE GREEN PASS 77021,,
1453580010002,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580020002,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580020003,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580020008,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580010005,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580010008,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580020001,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580020006,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580020007,5326 CALHOUN LLC,RIVERSIDE TREE PARK LN 77021,,
1453580030001,5326 CALHOUN LLC,RIVERSIDE GREEN PASS 77021,,
1453580030004,5326 CALHOUN LLC,PRIVATE STREETS 77021,,
0943050000012,5327 BRAES HOLDINGS LLC,5327 BRAESHEATHER DR 77096,,
1347480010003,5327 LILLIAN LLC,5327 LILLIAN ST 77007,,
0541390000006,5328 CHEROKEE LLC,5328 CHEROKEE ST 77005,,
0770870080010,5329 MCCULLOCH CIRCLE TRUST,5329 MCCULLOCH CIR 77056,,
0980690000035,5330 VISTA ROAD 2006 INC,9402 DENBURY WAY 77025,,
1193570010027,5330 VISTA ROAD 2006 INC,5320 VISTA RD 77505,,
0341990000332,5330 VISTA ROAD 2006 INC,5330 VISTA RD 77505,,
0936330000001,5331 BEVERLY HILL ST 1 LLC,5331 BEVERLYHILL ST 427 77056,,
1149670020001,5332 BROWNWAY LLC,5332 BROWNWAY ST B13 77056,,
0391540000006,5334 NETT INVESTORS LLC,5334 NETT ST 77007,,
1255800010003,5335 ALDINE BENDER ROAD HOUSTON LLC,5335 ALDINE BENDER RD 124 77032,,
1224770000115,5339 ALOE AVENUE TRUST,5339 ALOE AVE 77521,,
1362250010001,534 LOCKWOOD LLC,534 LOCKWOOD DR 77011,,
1161620030008,5341 TALLOWPINE SERIES,5341 TALLOWPINE TER 77493,,
0771020100010,5342 DEWBERRY LLC,5342 DEWBERRY ST 77021,,
0770870060028,5342 FAIRDALE LLC,5342 FAIRDALE LN 77056,,
0752020030006,5345 LONGMONT LLC,5345 LONGMONT DR 77056,,
0200790000029,535 W 20TH REALTY LTD,535 W 20TH ST 77008,,
1255800010002,5350 AEROPARK DR HOUSTON LP,5350 AEROPARK DR 77536,,
1246420010003,5350 AEROPARK DRIVE HOUSTON LP,5350 AEROPARK DR 192 77032,,
0770870010014,5353 W ALABAMA REALTY LTD,5353 W ALABAMA ST 77056,,
0510490000132,539 YORKSHIRE INVESTMENTS LLC,539 YORKSHIRE ST 10 77022,,
1419730010003,53LAH O ZONE LLC,3013 WILMINGTON ST A 77051,,
0810020000015,53LAH O ZONE LLC,DULCIMER 77051,,
1419730010001,53LAH O ZONE LLC,3013 WILMINGTON ST C 77051,,
1419730010002,53LAH O ZONE LLC,3013 WILMINGTON ST B 77051,,
1333330010002,54 WITHERBEE PLACE LLC,54 WITHERBEE PL 77375,,
0150360000010,540 INVESTMENT,5905 HARRISBURG BLVD 77011,,
0410500030556,540 JANISCH LLC,540 JANISCH RD 77018,,
0201200000023,5400 ALMEDA LLC,744 W 18TH ST 77008,D,Opt-Out
0420660000126,5400 ALMEDA LLC,5404 ALMEDA RD 77004,D,Opt-Out
0660640350050,5400 FULTON LLC,5400 FULTON ST 77009,,
1157370000005,5400 HWY 6N LLC,5400 HIGHWAY 6 N 77084,,
1287090140002,5400 HWY6N LLC,5527 LOUETTA RD B 77379,,
1287090140001,5400 HWY6N LLC,5527 LOUETTA RD A 77379,,
0440720000096,5400 MEMORIAL LLC,5400 MEMORIAL DR 112 77007,,
2102059500000,5400 WESTHEIMER LTD,5400 WESTHEIMER RD 77056,,
1148130010004,5400 WESTHEIMER LTD PARTNERSHIP,5400 WESTHEIMER CT 77056,,
0210470000006,5401 LAWNDALE LLC,403 YALE ST 77007,,
0371500000004,5401 LAWNDALE LLC ET AL,2530 GARROW ST 77003,,
0322000000006,5401 LAWNDALE LLC ETAL,2530 GARROW ST 77003,,
1369010010002,5402A ALDER LLC,5402 ALDER ST A 77081,,
0622160050001,5403 5407 KIRBY DRIVE LLC,5403 KIRBY DR 77005,,
0580020030004,5403 SHELDON LLC,5403 SHELDON ST 77008,,
0380490000001,5404 HARRISBURG LLC,5404 HARRISBURG BLVD 77011,,
0410170090045,5404 KIRBY LLC,5404 KIRBY DR 77005,,
0804510000005,5405 NINA LEE LANE HOUSTON LLC,5405 NINA LEE LN 77092,,
1931105300044,5406 RIDGE WIND LN LLC,5406 RIDGE WIND LN 77053,,
0930920000002,5406 WILLOMINE WAY,5406 WILLOMINE WAY 77045,,
0311770000013,5408 TERRY LLC,TERRY ST 77009,,
0461230000048,5410 CORPORATION,15815 ELLA BLVD 77090,,
0750530030012,5410 CORPORATION,SCARLET DR 77048,,
0232380430009,5410 CORPORATION,STATE HIGHWAY 146 77571,,
0441250000036,5410 DOW RD LLC,5410 DOW RD 1 77040,,
0410880000003,5410 N BRAESWOOD BLVD HOUSTON LLC,5410 N BRAESWOOD BLVD 1326 77096,,
1218590010001,5411 ALLEN GENOA REALTY INC,5411 S SAM HOUSTON PKY E 77034,,
0642470190022,5411 C T PROPERTIES LLC,5411 KILLOUGH ST 77086,,
0102130000089,5411 DARLING LLC,LARKIN ST 1 77007,,
2231507700000,5411 EMPANADAS,811 LOUISIANA ST 77002,,
1931105500058,5412 REGAL RIDGE LN LLC,5412 REGAL RIDGE LN 77053,,
1931105300009,5412 RIDGE WIND LN LLC,5412 RIDGE WIND LN,,
0150280000002,5412 SHERMAN LLC,5412 SHERMAN ST 4 77011,,
0370550170038,5418 HUISACHE TRUST,5418 HUISACHE ST 77081,,
1931104900036,5418 RIDGEMOND PLACE LLC,5418 RIDGEMONT PL 77053,,
0912220000004,5419 GRIGGS LLC,5419 GRIGGS RD 77021,,
0402390000097,5420 INC,6743 TELEPHONE RD 77061,,
1152830340061,5423 MAPLE SQUARE DR LLC,5423 MAPLE SQUARE DR 77339,,
1931105500070,5423 REGAL RIDGE LN LLC,5423 REGAL RIDGE LN 77053,,
1931104900015,5424 RIDGEMONT PL LLC,5424 RIDGEMONT PL,,
1931105500006,5425 RIDGE WIND LN LLC,5425 RIDGE WIND LN,,
0890290000192,5427 GESSNER LTD,5427 GESSNER DR 77041,,
1931104900016,5428 RIDGEMONT PLACE LLC,5428 RIDGEMONT PL,,
0901000000001,5433 E 5TH LLC,5433 E 5TH ST 77493,,
1931105500017,5434 REGAL RIDGE LN LLC,5434 REGAL RIDGE LN 77053,,
1931104900021,5434 RIDGEMONT PL LLC,5434 RIDGEMONT PL 77053,,
0121280010036,5436 5437 CLAY,HUGHES ST 77023,,
0121290040016,5436 5437 CLAY LLC,CLAY ST 77023,,
0121300050008,5436 5437 CLAY LLC,5523 BELL ST 77023,,
0121280010011,5436 5437 CLAY LLC,5437 CLAY ST 77023,,
0121280010013,5436 5437 CLAY LLC,HUGHES ST 77023,,
0121280010037,5436 5437 CLAY LLC,CLAY 77023,,
0121290040018,5436 5437 CLAY LLC,CLAY ST 77023,,
0121290040009,5436 5437 CLAY LLC,5436 CLAY ST 77023,,
1931105500064,5436 REGAL RIDGE LN LLC,5436 REGAL RIDGE LN 77053,,
1931104900018,5436 RIDGEMONT PL LLC,5436 RIDGEMONT PL,,
1931104900019,5440 RIDGEMONT PI LLC,5440 RIDGEMONT PL 77053,,
1931105300059,5442 RIDGE WIND LN LLC,5442 RIDGE WIND LN,,
1393670010039,5443 BRIARSTONE RIDGE LANE TRUST,5443 BRIARSTONE RIDGE LN 77389,,
1931105500001,5445 RIDGE WIND LN LLC,5445 RIDGE WIND LN,,
0752020500006,5458 HOLLY SPRINGS LLC,5458 HOLLY SPRINGS DR 77056,,
0471630000001,55 RESORT AT CYPRESS CREEK LLC,20510 CYPRESS PLAZA PKY 77433,,
1075640000001,550 POST OAK OFFICE BUILDING LTD,550 POST OAK BLVD 77027,,
1214250000001,5500 SAMPSON HOUSTON OWNER LLC,5500 SAMPSON ST 180 77004,,
0420410000303,5500 SPRING STUEBNER RD LLC,5506 SPRING STUEBNER RD 77389,,
0420410000219,5500 SPRING STUEBNER RD LLC,5506 SPRING STUEBNER RD 77389,,
0420410000218,5500 SPRING STUEBNER RD LLC,5506 SPRING STUEBNER RD 77389,,
0380520000001,5500 TEXAS STREET DEVELOPMENT LLC,5500 TEXAS ST 77011,,
0751900330001,5502 CHENNAULT ST LLC,5502 CHENNAULT RD 77033,,
0630010020001,5503 LAWNDALE LLC,5503 LAWNDALE ST 77023,,
1287090030003,5505 PALMS SALON LLC,5505 LOUETTA RD C 77379,,
0940140000011,5506 ARIEL ST,5506 ARIEL ST 77096,,
1279690010002,5507 MARKWOOD LN LLC,5507 MARKWOOD LN 77053,,
0370590250001,5507 RENWICK INC,5507 RENWICK DR 77081,,
0770870120009,5509 NAVARRO ST LLC,5509 NAVARRO ST 77056,,
0671040020003,5510 ACORN LLC,5510 MOUNT HOUSTON RD 58 77093,,
0671040010003,5510 ACORN LLC,5505 GASTON ST 77093,,
0671040020017,5510 ACORN LLC,5503 GASTON ST 77093,,
0671040020018,5510 ACORN LLC,5505 GASTON ST 64 77093,,
1164690000027,5510 BRYSTONE DRIVE LLC,5510 BRYSTONE DR 77041,,
1279690010003,5511 MARKWOOD LN LLC,5511 MARKWOOD LN 77053,,
0370580240001,5512 BISSONNET LLC,6910 CHETWOOD DR 77081,,
0220600000043,5513 NEWPORT ST LLC,5513 NEWPORT ST 10 77023,,
0220360000029,5515 FRANZ LLC,5515 FRANZ RD 77493,,
1279690010004,5515 MARKWOOD LN LLC,5515 MARKWOOD LN 77053,,
1300480010014,5516 5542 NOLDA HOME OWNERS,NOLDA ST 77007,,
0651290700590,5516 LOCKWOOD LLC,LAVENDER ST 77026,,
0651290910001,5516 LOCKWOOD LLC,5516 LOCKWOOD DR 77026,,
1206270010019,5516 VAL VERDE LLC,5516 VAL VERDE ST 77056,,
1287090040003,5517-A LOUETTA RD LLC,5507 LOUETTA RD C 77379,,
1287090040006,5517-A LOUETTA RD LLC,5507 LOUETTA RD F 77379,,
1287090040001,5517-A LOUETTA RD LLC,5507 LOUETTA RD A 77379,,
1287090040002,5517-A LOUETTA RD LLC,5507 LOUETTA RD B 77379,,
1287090040004,5517-A LOUETTA RD LLC,5507 LOUETTA RD D 77379,,
1287090040005,5517-A LOUETTA RD LLC,5507 LOUETTA RD E 77379,,
0220300000013,5518 FIFTH ST LP,5518 5TH ST 77493,,
0960790000025,5518 VIKING LLC,5518 VIKING DR 77092,,
1279690010005,5519 MARKWOOD LN LLC,5519 MARKWOOD LN 77053,,
1163420000003,5520 BARKER CYPRESS LLC,5520 BARKER CYPRESS RD 77084,,
0371780000001,5521 NAVIGATION LLC,5521 NAVIGATION BLVD 77011,,
0940160010017,5521 SHADOWCREST LLC,5521 SHADOW CREST ST 77096,,
0942010000051,5522 BRAESVALLY DRIVE LLC,5522 BRAESVALLEY DR 77096,,
1044410000008,5523 PINE ARBOR LLC,5523 PINE ARBOR DR 77066,,
1206270010023,5524 VAL VERDE LLC,5524 VAL VERDE ST 77056,,
1147300060028,5526 LONGFOREST TRUST,5526 LONGFOREST DR 77088,,
1279690010007,5527 MARKWOOD LN LLC,5527 MARKWOOD LN 77053,,
1279690010008,5531 MARKWOOD LN LLC,5531 MARKWOOD LN 77053,,
0141960000207,55343 LLC,1849 PASADENA ST 77023,,
1125530000030,55343 LLC,11703 SPRUCE MOUNTAIN DR 77067,,
1109520000168,55343 LLC,4907 QUAIL HOLLOW DR 77521,,
1070850000019,55343 LLC,2411 RAMBLING BROOK DR 77373,,
1279690010009,5535 MARKWOOD LN LLC,5535 MARKWOOD LN 77053,,
1279690010010,5539 MARKWOOD LN LLC,5539 MARKWOOD LN 77053,,
0770870120003,5539 NAVARRO LLC,5539 NAVARRO ST 77056,,
0402630000029,5542 HARVEY WILSON LLC,5542 HARVEY WILSON DR 77020,,
0402620010173,5542 HARVEY WILSON LLC,ARMOUR DR 77020,,
1279690010011,5543 MARKWOOD LN LLC,5543 MARKWOOD LN 77053,,
1082230000002,555 CYPRESS LAKE LP,555 BUTTERFIELD 216 77090,,
2216346600000,555 PROPERTIES,5200 W LOOP S 77401,,
1141760020022,5550 N BRAESWOOD COUNCIL,5550 N BRAESWOOD BLVD 32 77096,,
1141760070002,5550 NORTH BRAESWOOD COUNCIL OF,5550 N BRAESWOOD BLVD 102 77096,,
1141760090018,5550 NORTH BRAESWOOD INC,5550 N BRAESWOOD BLVD 164 77096,,
0370530130008,5555 WEST LOOP SOUTH LTD,5555 W LOOP S 77401,,
0691220000084,5556 GASMER MANAGEMENT LLC,5556 GASMER DR 77035,,
2229358600000,5599 SAN FELIPE - FITNESS CENTER,5599 SAN FELIPE ST 77056,,
1040740000005,5599 SAN FELIPE LTD,5599 SAN FELIPE ST 77056,,
2073530600000,5599 SAN FELIPE LTD,5599 SAN FELIPE ST 77056,,
1293320010001,5600 INTERESTS LTD,8201 W SAM HOUSTON PKY S 77036,,
1145720000011,5600 NORTHWEST PROPERTY LLC,5600 NORTHWEST CENTRAL DR 77092,,
1082490000006,5600 SAN FELIPE ASSOCIATION,5600 SAN FELIPE ST 77056,,
0691220000029,5600 SOUTH WILLOW LLC,5600 S WILLOW DR 77035,,
1022740000004,5601 BRAXTON LLC,5601 BRAXTON DR 77036,,
0402620010022,5601 CLINTON INVESTMENTS LLC,5601 CLINTON DR 77020,,
0611960000088,5601 NAVIGATION LLC,BAYWOOD ST 77011,,
0371780000063,5601 NAVIGATION LLC,5601 NAVIGATION BLVD 77011,,
0611960000048,5601 NAVIGATION LLC,5644 NAVIGATION BLVD 77011,,
0371780000065,5601 NAVIGATION LLC,5603 NAVIGATION BLVD 77011,,
1217580010001,5601 SAM LLC,5601 W SAM HOUSTON PKY N 77041,,
1253550010001,5602 PARTNERSHIP LTD,5602 WASHINGTON AVE 77007,,
0930580000003,5602 SAVOY CORP,5602 SAVOY DR 77036,,
1279690010012,5603 MARKWOOD LN LLC,5603 MARKWOOD LN 77053,,
1248800010001,5604 BISSONNET INC,5604 BISSONNET ST 77081,,
0915290000025,5606 GARDENIA LANE LLC,5606 GARDENIA LN 77493,,
1179010120018,5606 GRAND MASTERPIECE LLC,5606 GRAND MASTERPIECE CT 77041,,
1279690010013,5607 MARKWOOD LN LLC,5607 MARKWOOD LN 77053,,
0600460130019,5607 MORNINGSIDE LLC,5607 MORNINGSIDE DR 77005,,
0220360000077,5609 13TH STREET LLC,5609 13 TH ST 77493,,
1182780030011,5610 HEATHER RUN PS,5610 HEATHER RUN 77041,,
0930580000010,5610 SAVOY LP,5610 SAVOY DR 77036,,
0300180010002,5610 WAYSIDE REVOCABLE TRUST,5610 N WAYSIDE DR 77028,,
0302810100007,5611 ENTERPRISES LLC,5611 HOOVER ST 77092,,
1279690010014,5611 MARKWOOD LN LLC,5611 MARKWOOD LN 77053,,
0690650040093,5614 CAVALCADE LLC,5614 CAVALCADE ST 77026,,
1279690010015,5615 MARKWOOD LN LLC,5615 MARKWOOD LN 77053,,
1054640000026,5618 TURFWOOD LAND TRUST,5618 TURFWOOD LN 77088,,
1279690010016,5619 MARKWOOD LN LLC,5619 MARKWOOD LN 77053,,
0882920000014,5619 TIFFANY LLC,5619 TIFFANY DR 77085,,
0370580230064,5620 BELLAIRE PROPERTY LLC,5620 BELLAIRE BLVD 77081,,
0370580230146,5620 BELLAIRE PROPERTY LLC,BELLAIRE BLVD 77081,,
1406170010001,5621 CLINTON LTD,5621 CLINTON DR 77020,,
0222460230001,5621 N SHEPHERD LLC,5615 N SHEPHERD DR 77091,,
0370580220193,5622 EDGEMOOR PROPERTY LLC,5622 EDGEMOOR DR 77081,,
1279690010017,5623 MARKWOOD LN LLC,5623 MARKWOOD LN 77053,,
1279690010018,5627 MARKWOOD LANE LLC,5627 MARKWOOD LN 77053,,
0741650040073,5629 LTD,5629 SCHUMACHER LN 77057,,
1184510010003,5630 ELDRIDGE PARKWAY INVESTORS LTD,5630 N ELDRIDGE PKY 77041,,
0421300000054,5631 5707 MITCHELDALE LTD,5621 MITCHELLDALE ST 77092,,
1199110010001,5631 5707 MITCHELLDALE LTD,5631 MITCHELLDALE ST 77092,,
1279690010019,5631 MARKWOOD LN LLC,5631 MARKWOOD LN 77053,,
0731870000039,5633 INTERESTS LTD,5636 RICHMOND AVE 77057,,
0913800000018,5635 CANTERWAY DR LLC,5635 CANTERWAY DR 77048,,
1279690010020,5635 MARKWOOD LN LLC,5635 MARKWOOD LN 77053,,
0102210000470,5637 DARLING LLC,5637 DARLING ST 77007,,
1279690010021,5639 MARKWOOD LN LLC,5639 MARKWOOD LN 77053,,
0591330210013,5642 WESTDALE LLC,5642 WESTDALE ST 77087,,
0591330210017,5642 WESTDALE LLC,WESTDALE 77087,,
1279690010022,5643 MARKWOOD LN LLC,5643 MARKWOOD LN 77053,,
1229650010001,5643 N SHEPHERD LLC,5643 N SHEPHERD DR 77091,,
1279690010023,5647 MARKWOOD LN LLC,5647 MARKWOOD LN 77053,,
0432100000014,5650 ANTOINE HOUSTON LLC,5630 ANTOINE DR 77091,,
0790100270014,5654 WESTOVER TRUST,5654 WESTOVER ST 77033,,
0913820000015,5658 CEDARBURG DR LLC,5658 CEDARBURG DR 77048,,
0780090010012,5660 WEST LLC,5660 WESTHEIMER RD 77056,,
1072760040002,5664B LAND TRUST,5664 BIRCHMONT DR 4 77091,,
2206674500000,57 MANAGEMENT II LLC,1705 SHERWOOD FOREST ST 77043,,
1364440020001,57 OFF MEMORIAL VENTURES LLC,180 MALONE ST 68 77007,,
1364440010001,57 OFF MEMORIAL VENTURES LLC,160 BIRDSALL ST 196 77007,,
1447340010008,5700 ELYSIAN LLC,5712 ELYSIAN ST 77009,,
0212480050009,5700 FONDREN SHOPPING CENTER LLC,5700 FONDREN RD 77036,,
1363800010001,5700 WASHINGTON AVENUE LLC,5700 WASHINGTON AVE 77007,,
0590030230002,5700 WEST 34TH LLC,5706 W 34TH ST 77092,,
0370580220010,5701 BELLAIRE LLC,5701 BELLAIRE BLVD 77081,,
1208710010001,5701 SW FREEWAY LLC,5701 SOUTHWEST FWY 77057,,
0953950000015,5702 CHELTENHAM LLC,5702 CHELTENHAM DR 77096,,
0300620000015,5702 FEAGAN LLC,5702 FEAGAN ST 77007,,
0741370000090,5703 DOLORES LLC,5703 DOLORES ST 77057,,
0311950000004,5704 COCHRAN LLC,5704 COCHRAN ST 77009,,
0741650060151,5704 PROPERTIES LLC,5704 SOUTHWEST FWY 77057,,
0370590240024,5705 GLEMONT SHOPPING CENTER LLC,5705 GLENMONT DR 2 77081,,
0370580230109,5707 DASHWOOD LLC,5707 DASHWOOD DR 77081,,
0402630000095,5707 HARVEY WILSON LLC,5707 HARVEY WILSON DR 77020,,
2213114500000,570B,12006 MEREWOOD LN 77071,,
0382820000024,5710 BRITTMOORE LLC,5710 BRITTMOORE RD 77041,,
0370580220027,5710 EDGEMOOR INVESTMENT LLC,5710 EDGEMOOR DR 77081,,
0802970000036,5711 BELDART ST LLC,5711 BELDART ST 77033,,
0370580220090,5711 BISSONNET LP,5711 BISSONNET ST 77401,,
0845170000004,5711 LLC,5711 GREEN ASH DR 2 77081,,
0402630000134,5713 ARMOUR DRIVE LLC,5713 ARMOUR DR 77020,,
0983640000011,5714 HOLDINGS LLC,5714 TECUMSEH CIR 77057,,
0832590000016,5714 HOLDINGS LLC,5698 BAYOU GLEN RD 77056,,
0611290410001,5715 ALMEDA LLC,ALMEDA RD,,
0845170000003,5715 LLC,5715 GREEN ASH DR 2 77081,,
2236743100000,5718 WESTHEIMER,5718 WESTHEIMER RD 77057,,
0681070000002,5718 WESTHEIMER HOUSTON LAND LP,WESTHEIMER RD 77057,,
0681070000110,5718 WESTHEIMER HOUSTON REALTY LP,5718 WESTHEIMER RD 77057,,
0741370000001,5722 VAL VERDE LLC,5722 VAL VERDE ST 4 77057,,
0845160000001,5724 GREEN ASH PROPERTY LLC,5738 GREEN ASH DR 8 77081,,
1022740000003,5725 BRAXTON REALTY LTD,7130 HARWIN DR 77036,,
1022740000001,5725 BRAXTON REALTY LTD,5725 BRAXTON DR 77036,,
0420870010022,5726 SOUTHWEST FREEWAY LLC,4211 CLOW RD 77068,,
0741650060145,5726 SOUTHWEST FREEWAY LLC,5726 SOUTHWEST FWY 77057,,
0591340340001,5727 LEDBETTER PROPERTIES LP,5727 LEDBETTER ST 77087,,
0591340340017,5727 LEDBETTER PROPERTIES LP,HEFFERNAN 77087,,
0591340340007,5727 LEDBETTER PROPERTIES LP,5727 LEDBETTER ST 77087,,
0591340340009,5727 LEDBETTER PROPERTIES LP,5727 LEDBETTER 77087,,
0591340340021,5727 LEDBETTER PROPERTIES LP,HEFFERMAN ST 77087,,
0591340340019,5727 LEDBETTER PROPERTIES LP,5730 HEFFERNAN AVE 77087,,
0591340340005,5727 LEDBETTER PROPERTIES LP,5727 LEDBETTER ST 77087,,
0790300390028,5731 LYNDHURST ST LLC,5731 LYNDHURST DR 77033,,
0402630000163,5732 HW LLC,5732 HARVEY WILSON DR 77020,,
1304440020001,5735 BAYPORT PLAZA LLC,5735 HWY 146 77586,,
0952250000003,5738 REAMER STREET LLC,5738 REAMER ST 77096,,
0102310000082,5742 DARLING LLC,5742 DARLING ST 77007,,
1228370020025,5746RHCT TRUST,5746 ROEHAMPTON CT 77084,,
0482560000014,575 KINGWOOD LTD,NORTHPARK DR 77339,,
1303000000008,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 108 77396,,
1303000000009,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 109 77396,,
1303000000013,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 113 77396,,
1303000000015,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 115 77396,,
1303000000023,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 207 77396,,
1303000000024,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 208 77396,,
1303000000029,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 213 77396,,
1303000000032,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 216 77396,,
1303000000035,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 303 77396,,
1303000000045,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 405 77396,,
1303000000047,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 407 77396,,
1303000000049,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 501 77396,,
1303000000051,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 503 77396,,
1303000000060,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 512 77396,,
1303000000071,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 607 77396,,
1303000000076,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 704 77396,,
1303000000080,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 708 77396,,
1303000000081,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 801 77396,,
1303000000087,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 807 77396,,
1303000000091,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 811 77396,,
1303000000093,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 813 77396,,
1303000000097,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 901 77396,,
1303000000102,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 906 77396,,
1303000000106,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 1002 77396,,
1303000000108,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 1004 77396,,
1303000000113,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 1009 77396,,
1303000000123,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 1103 77396,,
1303000000127,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 1107 77396,,
1303000000020,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 204 77396,,
1303000000027,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 211 77396,,
1303000000028,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 212 77396,,
1303000000033,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 301 77396,,
1303000000038,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 306 77396,,
1303000000043,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 403 77396,,
1303000000046,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 406 77396,,
1303000000063,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 515 77396,,
1303000000065,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 601 77396,,
1303000000066,5750 HIGH RIDGE LLC,5750 N SAM HOUSTON PKY E 602 77396,,
